INVOICE_ID,CLIENT_ID,INVOICE_DATE,PAYMENT_DATE,STATUS,INVOICE_NUMBER,INVOICE_YEAR,PO,PU,QUANTITY,ELECTRONIC_DATE,PHYSICAL_DATE,EXPECTED_PAYMENT_DATE,LABEL,CLIENT_TYPE,CREATED_AT,TOTAL_HT,AMOUNT_TTC,MONTANT_TVA,RAS_5P,RAS_TVA,AMOUNT_TO_PAY
2776,306,2025-07-22,2025-07-22,PAID,FACT-2025-002776,2025,PO-6452,181.35,23,2025-07-23,2025-07-25,2025-09-02,Prestation L'art de rouler à sa source,PUBLIC,2025-07-22,4171.0,5005.2,834.2,208.55,625.65,4171.0
2777,749,2025-07-22,2025-07-22,PAID,FACT-2025-002777,2025,,98.33,100,2025-07-22,2025-07-27,2025-10-13,Prestation L'art d'atteindre vos buts en toute tranquilité,PUBLIC,2025-07-22,9832.88,11799.46,1966.58,491.64,1474.93,9832.88
2778,765,2025-07-22,2025-07-22,PAID,FACT-2025-002778,2025,PO-8792,2.22,99,2025-07-22,2025-07-24,2025-09-09,Prestation Le plaisir d'évoluer en toute tranquilité,PRIVATE,2025-07-22,219.95,241.94,22.0,0.0,0.0,241.94
2779,611,2025-07-22,2025-07-22,PAID,FACT-2025-002779,2025,PO-2794,140.0,20,2025-07-23,2025-07-28,2025-10-07,Prestation L'avantage de rouler naturellement,PUBLIC,2025-07-22,2800.09,3360.11,560.02,140.0,420.01,2800.09
2780,215,2025-07-22,2025-07-22,PAID,FACT-2025-002780,2025,PO-7187,509.73,6,2025-07-23,2025-07-27,2025-09-09,Prestation La liberté d'avancer à sa source,PRIVATE,2025-07-22,3058.36,3364.2,305.84,0.0,0.0,3364.2
2782,587,2025-07-22,2025-07-22,PAID,FACT-2025-002782,2025,PO-9986,154.56,44,2025-07-23,2025-07-27,2025-09-03,Prestation Le droit d'innover sans soucis,PUBLIC,2025-07-22,6800.62,8160.74,1360.12,340.03,1020.09,6800.62
2783,47,2025-07-22,2025-07-22,PAID,FACT-2025-002783,2025,PO-1725,177.38,35,2025-07-22,2025-07-26,2025-08-06,Prestation Le droit de concrétiser vos projets en toute tranquilité,PRIVATE,2025-07-22,6208.21,6549.66,341.45,0.0,0.0,6549.66
2784,239,2025-07-22,2025-07-22,PAID,FACT-2025-002784,2025,PO-1287,177.93,43,2025-07-22,2025-07-25,2025-10-12,Prestation Le pouvoir de concrétiser vos projets avant-tout,PRIVATE,2025-07-22,7650.79,9180.95,1530.16,0.0,0.0,9180.95
2785,480,2025-07-22,2025-07-22,PAID,FACT-2025-002785,2025,PO-8719,10.98,96,2025-07-22,2025-07-25,2025-08-25,Prestation L'art d'évoluer plus facilement,PRIVATE,2025-07-22,1054.05,1159.45,105.41,0.0,0.0,1159.45
2786,293,2025-07-22,2025-07-22,PAID,FACT-2025-002786,2025,PO-2092,247.76,15,2025-07-24,2025-07-28,2025-10-03,Prestation La possibilité d'atteindre vos buts de manière efficace,PUBLIC,2025-07-22,3716.47,4459.76,743.29,185.82,557.47,3716.47
2787,526,2025-07-22,2025-07-22,PAID,FACT-2025-002787,2025,,32.22,65,2025-07-23,2025-07-26,2025-10-11,Prestation Le pouvoir de concrétiser vos projets en toute tranquilité,PRIVATE,2025-07-22,2094.52,2513.42,418.9,0.0,0.0,2513.42
2788,133,2025-07-22,,UNPAID,FACT-2025-002788,2025,PO-3607,194.27,36,2025-07-24,2025-07-27,2025-10-11,Prestation L'art d'atteindre vos buts naturellement,PRIVATE,2025-07-22,6993.68,7378.33,384.65,0.0,0.0,7378.33
2789,251,2025-07-22,2025-07-22,PARTIAL,FACT-2025-002789,2025,PO-9988,45.8,95,2025-07-24,2025-07-26,2025-08-27,Prestation L'art de changer en toute tranquilité,PUBLIC,2025-07-22,4350.69,5220.83,870.14,217.53,652.6,4350.69
2790,386,2025-07-22,2025-07-22,PAID,FACT-2025-002790,2025,,68.68,62,2025-07-24,2025-07-29,2025-09-10,Prestation Le droit de rouler à la pointe,PRIVATE,2025-07-22,4257.9,4683.69,425.79,0.0,0.0,4683.69
2791,215,2025-07-22,2025-07-22,PAID,FACT-2025-002791,2025,PO-2416,162.55,24,2025-07-22,2025-07-26,2025-08-30,Prestation La possibilité de rouler de manière sûre,PRIVATE,2025-07-22,3901.1,4681.32,780.22,0.0,0.0,4681.32
2792,381,2025-07-22,2025-07-22,PAID,FACT-2025-002792,2025,,133.06,38,2025-07-22,2025-07-27,2025-08-17,Prestation La liberté d'évoluer de manière sûre,PUBLIC,2025-07-22,5056.46,6067.75,1011.29,252.82,758.47,5056.46
2793,391,2025-07-22,2025-07-22,PAID,FACT-2025-002793,2025,,82.45,76,2025-07-23,2025-07-26,2025-10-17,Prestation L'art de concrétiser vos projets à sa source,PUBLIC,2025-07-22,6266.29,7519.55,1253.26,313.31,939.94,6266.29
2794,431,2025-07-22,2025-07-22,PAID,FACT-2025-002794,2025,PO-8377,18.21,84,2025-07-22,2025-07-24,2025-08-23,Prestation Le pouvoir d'atteindre vos buts plus rapidement,PUBLIC,2025-07-22,1529.68,1835.62,305.94,76.48,229.45,1529.68
2795,640,2025-07-22,,SENT,FACT-2025-002795,2025,PO-1927,295.02,30,2025-07-24,2025-07-29,2025-08-09,Prestation Le pouvoir d'innover en toute tranquilité,PRIVATE,2025-07-22,8850.64,9735.7,885.06,0.0,0.0,9735.7
2796,37,2025-07-22,,UNPAID,FACT-2025-002796,2025,PO-8340,95.02,92,2025-07-24,2025-07-28,2025-09-15,Prestation L'assurance de changer de manière sûre,PRIVATE,2025-07-22,8741.92,10490.3,1748.38,0.0,0.0,10490.3
2797,57,2025-07-22,,UNPAID,FACT-2025-002797,2025,PO-5251,131.28,75,2025-07-24,2025-07-29,2025-09-10,Prestation Le plaisir d'atteindre vos buts à l'état pur,PUBLIC,2025-07-22,9845.86,11815.03,1969.17,492.29,1476.88,9845.86
2798,73,2025-07-22,2025-07-22,PAID,FACT-2025-002798,2025,PO-9923,42.2,76,2025-07-24,2025-07-28,2025-09-28,Prestation Le droit d'évoluer autrement,PUBLIC,2025-07-22,3207.36,3848.83,641.47,160.37,481.1,3207.36
2799,554,2025-07-22,2025-07-22,PAID,FACT-2025-002799,2025,PO-2061,520.16,9,2025-07-24,2025-07-25,2025-10-02,Prestation La liberté de rouler plus facilement,PUBLIC,2025-07-22,4681.41,5617.69,936.28,234.07,702.21,4681.41
2800,329,2025-07-22,2025-07-22,PAID,FACT-2025-002800,2025,,46.89,66,2025-07-23,2025-07-28,2025-08-13,Prestation Le pouvoir de louer à sa source,PRIVATE,2025-07-22,3094.75,3713.7,618.95,0.0,0.0,3713.7
2801,643,2025-07-22,,UNPAID,FACT-2025-002801,2025,PO-8262,64.12,34,2025-07-23,2025-07-25,2025-09-26,Prestation Le plaisir de louer autrement,PUBLIC,2025-07-22,2179.97,2615.96,435.99,109.0,327.0,2179.97
2802,421,2025-07-22,,UNPAID,FACT-2025-002802,2025,PO-2298,109.08,88,2025-07-22,2025-07-27,2025-08-08,Prestation La liberté de concrétiser vos projets en toute tranquilité,PUBLIC,2025-07-22,9598.9,11518.68,1919.78,479.94,1439.84,9598.9
2803,155,2025-07-22,2025-07-22,PAID,FACT-2025-002803,2025,,23.28,81,2025-07-22,2025-07-27,2025-09-26,Prestation La possibilité de rouler plus facilement,PUBLIC,2025-07-22,1886.03,2263.24,377.21,94.3,282.9,1886.03
2804,618,2025-07-22,2025-07-22,PAID,FACT-2025-002804,2025,PO-9847,622.47,13,2025-07-22,2025-07-25,2025-08-17,Prestation Le pouvoir d'avancer de manière sûre,PUBLIC,2025-07-22,8092.07,9710.48,1618.41,404.6,1213.81,8092.07
2805,536,2025-07-22,2025-07-22,PAID,FACT-2025-002805,2025,PO-9002,356.19,4,2025-07-24,2025-07-28,2025-08-18,Prestation L'avantage de rouler à la pointe,PUBLIC,2025-07-22,1424.77,1709.72,284.95,71.24,213.72,1424.77
2806,8,2025-07-22,,UNPAID,FACT-2025-002806,2025,PO-8881,7.45,76,2025-07-23,2025-07-27,2025-08-10,Prestation Le droit d'atteindre vos buts de manière sûre,PUBLIC,2025-07-22,566.05,679.26,113.21,28.3,84.91,566.05
2807,799,2025-07-22,2025-07-22,PAID,FACT-2025-002807,2025,PO-9378,185.92,30,2025-07-22,2025-07-27,2025-10-16,Prestation La liberté d'innover plus facilement,PUBLIC,2025-07-22,5577.46,6692.95,1115.49,278.87,836.62,5577.46
2808,679,2025-07-22,,OVERDUE,FACT-2025-002808,2025,PO-9041,61.02,41,2025-07-23,2025-07-26,2025-10-03,Prestation Le confort d'innover sans soucis,PUBLIC,2025-07-22,2501.84,3002.21,500.37,125.09,375.28,2501.84
2809,336,2025-07-22,,UNPAID,FACT-2025-002809,2025,PO-8308,270.73,29,2025-07-23,2025-07-28,2025-09-27,Prestation La possibilité de louer plus facilement,PRIVATE,2025-07-22,7851.11,8282.92,431.81,0.0,0.0,8282.92
2810,14,2025-07-22,2025-07-22,PAID,FACT-2025-002810,2025,,90.39,85,2025-07-23,2025-07-27,2025-09-05,Prestation L'art d'avancer de manière sûre,PUBLIC,2025-07-22,7682.83,9219.4,1536.57,384.14,1152.42,7682.83
2811,224,2025-07-22,2025-07-22,PAID,FACT-2025-002811,2025,PO-1536,5.28,99,2025-07-22,2025-07-25,2025-09-17,Prestation Le pouvoir de louer à la pointe,PRIVATE,2025-07-22,522.81,575.09,52.28,0.0,0.0,575.09
2812,367,2025-07-22,2025-07-22,PAID,FACT-2025-002812,2025,PO-5590,63.94,95,2025-07-22,2025-07-23,2025-10-12,Prestation L'assurance d'évoluer à sa source,PRIVATE,2025-07-22,6074.69,6408.8,334.11,0.0,0.0,6408.8
2813,270,2025-07-22,,SENT,FACT-2025-002813,2025,PO-6055,387.16,14,2025-07-22,2025-07-25,2025-09-22,Prestation La possibilité d'évoluer de manière sûre,PRIVATE,2025-07-22,5420.21,5718.32,298.11,0.0,0.0,5718.32
2814,495,2025-07-22,,OVERDUE,FACT-2025-002814,2025,PO-9777,232.86,42,2025-07-22,2025-07-23,2025-08-25,Prestation L'assurance de rouler à l'état pur,PRIVATE,2025-07-22,9779.99,10317.89,537.9,0.0,0.0,10317.89
2815,455,2025-07-22,,UNPAID,FACT-2025-002815,2025,,99.83,78,2025-07-22,2025-07-25,2025-09-25,Prestation La liberté de louer de manière efficace,PRIVATE,2025-07-22,7786.8,8215.07,428.27,0.0,0.0,8215.07
2816,597,2025-07-22,2025-07-22,PAID,FACT-2025-002816,2025,PO-5957,285.45,19,2025-07-24,2025-07-28,2025-10-02,Prestation Le pouvoir d'atteindre vos buts sans soucis,PRIVATE,2025-07-22,5423.5,5721.79,298.29,0.0,0.0,5721.79
2817,797,2025-07-22,2025-07-22,PAID,FACT-2025-002817,2025,PO-5807,56.42,53,2025-07-24,2025-07-27,2025-09-20,Prestation L'assurance d'atteindre vos buts de manière efficace,PRIVATE,2025-07-22,2990.03,3289.03,299.0,0.0,0.0,3289.03
2818,26,2025-07-22,2025-07-22,PARTIAL,FACT-2025-002818,2025,PO-3207,906.95,9,2025-07-22,2025-07-26,2025-09-29,Prestation Le plaisir de louer à l'état pur,PRIVATE,2025-07-22,8162.59,8978.85,816.26,0.0,0.0,8978.85
2819,628,2025-07-22,,UNPAID,FACT-2025-002819,2025,,189.25,27,2025-07-23,2025-07-27,2025-09-02,Prestation L'avantage de rouler de manière sûre,PUBLIC,2025-07-22,5109.72,6131.66,1021.94,255.49,766.46,5109.72
2820,364,2025-07-22,2025-07-22,PAID,FACT-2025-002820,2025,,119.2,77,2025-07-24,2025-07-28,2025-09-21,Prestation L'art d'avancer plus facilement,PUBLIC,2025-07-22,9178.27,11013.92,1835.65,458.91,1376.74,9178.27
2821,686,2025-07-22,2025-07-22,PAID,FACT-2025-002821,2025,PO-1618,55.5,72,2025-07-22,2025-07-26,2025-09-04,Prestation L'art d'innover de manière sûre,PRIVATE,2025-07-22,3995.68,4794.82,799.14,0.0,0.0,4794.82
2822,140,2025-07-22,2025-07-22,PAID,FACT-2025-002822,2025,PO-3681,108.54,85,2025-07-24,2025-07-25,2025-09-17,Prestation Le droit d'avancer en toute tranquilité,PUBLIC,2025-07-22,9225.49,11070.59,1845.1,461.27,1383.82,9225.49
2823,233,2025-07-22,2025-07-22,PAID,FACT-2025-002823,2025,PO-6684,90.1,95,2025-07-22,2025-07-24,2025-09-13,Prestation L'art de rouler naturellement,PRIVATE,2025-07-22,8559.91,9415.9,855.99,0.0,0.0,9415.9
2824,642,2025-07-22,2025-07-22,PAID,FACT-2025-002824,2025,PO-8644,87.71,50,2025-07-24,2025-07-27,2025-10-13,Prestation La liberté de rouler à l'état pur,PUBLIC,2025-07-22,4385.32,5262.38,877.06,219.27,657.8,4385.32
2825,213,2025-07-22,,UNPAID,FACT-2025-002825,2025,,142.39,50,2025-07-23,2025-07-26,2025-09-24,Prestation L'art de rouler de manière efficace,PRIVATE,2025-07-22,7119.29,7510.85,391.56,0.0,0.0,7510.85
2826,354,2025-07-22,2025-07-22,PAID,FACT-2025-002826,2025,PO-2882,80.72,81,2025-07-24,2025-07-29,2025-09-20,Prestation La liberté d'atteindre vos buts à sa source,PRIVATE,2025-07-22,6537.99,7191.79,653.8,0.0,0.0,7191.79
2827,435,2025-07-22,2025-07-22,PAID,FACT-2025-002827,2025,PO-2540,431.28,22,2025-07-22,2025-07-26,2025-08-06,Prestation Le plaisir d'innover plus facilement,PUBLIC,2025-07-22,9488.22,11385.86,1897.64,474.41,1423.23,9488.22
2828,415,2025-07-22,2025-07-22,PAID,FACT-2025-002828,2025,PO-5912,725.66,13,2025-07-24,2025-07-29,2025-08-15,Prestation Le pouvoir d'atteindre vos buts à sa source,PUBLIC,2025-07-22,9433.64,11320.37,1886.73,471.68,1415.05,9433.64
2829,281,2025-07-22,2025-07-22,PAID,FACT-2025-002829,2025,,8.95,76,2025-07-24,2025-07-28,2025-09-24,Prestation L'assurance de changer autrement,PRIVATE,2025-07-22,679.88,747.87,67.99,0.0,0.0,747.87
2830,209,2025-07-22,2025-07-22,PAID,FACT-2025-002830,2025,,434.46,17,2025-07-24,2025-07-28,2025-10-02,Prestation Le droit d'évoluer à sa source,PRIVATE,2025-07-22,7385.85,8863.02,1477.17,0.0,0.0,8863.02
2831,129,2025-07-22,2025-07-22,PAID,FACT-2025-002831,2025,,383.44,26,2025-07-24,2025-07-28,2025-09-11,Prestation Le plaisir d'atteindre vos buts en toute tranquilité,PUBLIC,2025-07-22,9969.51,11963.41,1993.9,498.48,1495.43,9969.51
2832,30,2025-07-22,2025-07-22,PARTIAL,FACT-2025-002832,2025,,101.57,74,2025-07-22,2025-07-26,2025-09-19,Prestation L'art d'atteindre vos buts à l'état pur,PUBLIC,2025-07-22,7516.1,9019.32,1503.22,375.81,1127.42,7516.1
2833,600,2025-07-22,2025-07-22,PAID,FACT-2025-002833,2025,PO-7185,40.15,49,2025-07-23,2025-07-25,2025-08-20,Prestation Le confort de concrétiser vos projets à la pointe,PRIVATE,2025-07-22,1967.22,2163.94,196.72,0.0,0.0,2163.94
2834,426,2025-07-22,2025-07-22,PAID,FACT-2025-002834,2025,,103.9,96,2025-07-23,2025-07-27,2025-08-15,Prestation Le droit de concrétiser vos projets autrement,PRIVATE,2025-07-22,9974.08,10971.49,997.41,0.0,0.0,10971.49
2835,285,2025-07-22,,UNPAID,FACT-2025-002835,2025,PO-4607,466.61,18,2025-07-22,2025-07-23,2025-08-23,Prestation Le confort de changer en toute tranquilité,PUBLIC,2025-07-22,8399.04,10078.85,1679.81,419.95,1259.86,8399.04
2836,276,2025-07-22,2025-07-22,PAID,FACT-2025-002836,2025,,333.57,27,2025-07-24,2025-07-29,2025-10-14,Prestation Le plaisir de changer naturellement,PUBLIC,2025-07-22,9006.48,10807.78,1801.3,450.32,1350.97,9006.48
2838,97,2025-07-22,2025-07-22,PAID,FACT-2025-002838,2025,PO-5813,177.59,36,2025-07-23,2025-07-27,2025-08-15,Prestation Le pouvoir de louer de manière sûre,PRIVATE,2025-07-22,6393.08,7032.39,639.31,0.0,0.0,7032.39
2839,28,2025-07-22,2025-07-22,PAID,FACT-2025-002839,2025,PO-7479,955.29,9,2025-07-24,2025-07-26,2025-09-02,Prestation L'avantage de changer à l'état pur,PUBLIC,2025-07-22,8597.63,10317.16,1719.53,429.88,1289.64,8597.63
2840,370,2025-07-22,,UNPAID,FACT-2025-002840,2025,PO-7287,547.32,7,2025-07-23,2025-07-26,2025-08-23,Prestation Le pouvoir d'évoluer naturellement,PUBLIC,2025-07-22,3831.25,4597.5,766.25,191.56,574.69,3831.25
2841,253,2025-07-22,2025-07-22,PAID,FACT-2025-002841,2025,,58.96,97,2025-07-23,2025-07-25,2025-09-23,Prestation L'avantage de changer sans soucis,PRIVATE,2025-07-22,5719.36,6291.3,571.94,0.0,0.0,6291.3
2842,659,2025-07-22,2025-07-22,PAID,FACT-2025-002842,2025,PO-8187,92.73,82,2025-07-23,2025-07-28,2025-09-17,Prestation L'art de changer autrement,PUBLIC,2025-07-22,7603.54,9124.25,1520.71,380.18,1140.53,7603.54
2843,385,2025-07-22,2025-07-22,PAID,FACT-2025-002843,2025,PO-3931,5.08,71,2025-07-23,2025-07-24,2025-09-13,Prestation Le droit de rouler avant-tout,PRIVATE,2025-07-22,360.63,396.69,36.06,0.0,0.0,396.69
2844,761,2025-07-22,2025-07-22,PAID,FACT-2025-002844,2025,,279.71,35,2025-07-23,2025-07-26,2025-08-14,Prestation L'art de changer sans soucis,PUBLIC,2025-07-22,9789.82,11747.78,1957.96,489.49,1468.47,9789.82
2845,700,2025-07-22,2025-07-22,PAID,FACT-2025-002845,2025,PO-5926,27.36,69,2025-07-23,2025-07-28,2025-09-26,Prestation La possibilité de louer à sa source,PRIVATE,2025-07-22,1887.62,1991.44,103.82,0.0,0.0,1991.44
2846,481,2025-07-22,2025-07-22,PAID,FACT-2025-002846,2025,,75.02,49,2025-07-22,2025-07-24,2025-08-14,Prestation L'art de changer en toute tranquilité,PRIVATE,2025-07-22,3675.85,4411.02,735.17,0.0,0.0,4411.02
2847,86,2025-07-22,2025-07-22,PAID,FACT-2025-002847,2025,PO-8503,44.78,46,2025-07-23,2025-07-27,2025-09-12,Prestation Le confort d'innover de manière efficace,PRIVATE,2025-07-22,2059.93,2173.23,113.3,0.0,0.0,2173.23
2848,539,2025-07-22,,UNPAID,FACT-2025-002848,2025,,123.07,18,2025-07-24,2025-07-28,2025-10-20,Prestation La possibilité de rouler en toute tranquilité,PUBLIC,2025-07-22,2215.2,2658.24,443.04,110.76,332.28,2215.2
2849,9,2025-07-22,2025-07-22,PAID,FACT-2025-002849,2025,PO-7961,39.28,64,2025-07-23,2025-07-24,2025-10-19,Prestation La liberté de rouler à la pointe,PUBLIC,2025-07-22,2514.22,3017.06,502.84,125.71,377.13,2514.22
2850,98,2025-07-22,2025-07-22,PAID,FACT-2025-002850,2025,PO-2636,124.05,65,2025-07-24,2025-07-26,2025-08-12,Prestation La liberté d'évoluer naturellement,PUBLIC,2025-07-22,8063.47,9676.16,1612.69,403.17,1209.52,8063.47
2851,741,2025-07-22,2025-07-22,PARTIAL,FACT-2025-002851,2025,PO-2508,35.15,27,2025-07-24,2025-07-29,2025-10-06,Prestation Le plaisir d'avancer avant-tout,PRIVATE,2025-07-22,949.16,1138.99,189.83,0.0,0.0,1138.99
2852,67,2025-07-22,2025-07-22,PAID,FACT-2025-002852,2025,PO-1242,51.66,81,2025-07-23,2025-07-25,2025-09-30,Prestation Le droit d'avancer avant-tout,PUBLIC,2025-07-22,4184.27,5021.12,836.85,209.21,627.64,4184.27
2853,498,2025-07-22,2025-07-22,PAID,FACT-2025-002853,2025,PO-9593,6.38,86,2025-07-24,2025-07-25,2025-10-15,Prestation La liberté de changer plus rapidement,PUBLIC,2025-07-22,548.84,658.61,109.77,27.44,82.33,548.84
2854,328,2025-07-22,2025-07-22,PAID,FACT-2025-002854,2025,PO-1037,656.57,7,2025-07-23,2025-07-26,2025-08-22,Prestation Le pouvoir d'avancer autrement,PRIVATE,2025-07-22,4596.0,5055.6,459.6,0.0,0.0,5055.6
2855,147,2025-07-22,2025-07-22,PAID,FACT-2025-002855,2025,PO-5313,810.55,10,2025-07-23,2025-07-28,2025-08-31,Prestation Le droit d'atteindre vos buts plus facilement,PUBLIC,2025-07-22,8105.49,9726.59,1621.1,405.27,1215.82,8105.49
2856,184,2025-07-22,2025-07-22,PAID,FACT-2025-002856,2025,PO-9228,24.91,25,2025-07-24,2025-07-26,2025-08-07,Prestation L'assurance de concrétiser vos projets sans soucis,PUBLIC,2025-07-22,622.66,747.19,124.53,31.13,93.4,622.66
2857,443,2025-07-22,2025-07-22,PAID,FACT-2025-002857,2025,PO-2565,509.09,18,2025-07-23,2025-07-26,2025-08-08,Prestation L'assurance de concrétiser vos projets autrement,PUBLIC,2025-07-22,9163.57,10996.28,1832.71,458.18,1374.54,9163.57
2858,99,2025-07-22,2025-07-22,PAID,FACT-2025-002858,2025,PO-5195,346.85,14,2025-07-23,2025-07-25,2025-08-09,Prestation Le droit d'avancer à l'état pur,PUBLIC,2025-07-22,4855.96,5827.15,971.19,242.8,728.39,4855.96
2859,328,2025-07-22,2025-07-22,PAID,FACT-2025-002859,2025,,20.1,52,2025-07-24,2025-07-29,2025-10-17,Prestation Le droit d'évoluer avant-tout,PRIVATE,2025-07-22,1044.94,1149.43,104.49,0.0,0.0,1149.43
2860,211,2025-07-22,2025-07-22,PAID,FACT-2025-002860,2025,PO-6234,237.32,36,2025-07-24,2025-07-29,2025-08-24,Prestation L'art d'innover plus facilement,PRIVATE,2025-07-22,8543.52,9013.41,469.89,0.0,0.0,9013.41
2861,238,2025-07-22,2025-07-22,PAID,FACT-2025-002861,2025,PO-1451,11.58,49,2025-07-24,2025-07-26,2025-08-29,Prestation L'art de louer à la pointe,PUBLIC,2025-07-22,567.2,680.64,113.44,28.36,85.08,567.2
2862,98,2025-07-22,,UNPAID,FACT-2025-002862,2025,PO-6025,45.46,27,2025-07-24,2025-07-29,2025-08-11,Prestation Le plaisir de concrétiser vos projets plus rapidement,PUBLIC,2025-07-22,1227.33,1472.8,245.47,61.37,184.1,1227.33
2863,215,2025-07-22,2025-07-22,PAID,FACT-2025-002863,2025,PO-2912,137.3,47,2025-07-22,2025-07-27,2025-08-18,Prestation Le pouvoir de concrétiser vos projets naturellement,PRIVATE,2025-07-22,6453.25,6808.18,354.93,0.0,0.0,6808.18
2864,220,2025-07-22,2025-07-22,PAID,FACT-2025-002864,2025,PO-4548,99.0,87,2025-07-22,2025-07-24,2025-09-07,Prestation Le plaisir de changer plus rapidement,PRIVATE,2025-07-22,8613.19,9474.51,861.32,0.0,0.0,9474.51
2865,312,2025-07-22,2025-07-22,PAID,FACT-2025-002865,2025,PO-1081,102.04,79,2025-07-22,2025-07-27,2025-09-26,Prestation L'assurance d'évoluer avant-tout,PRIVATE,2025-07-22,8061.16,8867.28,806.12,0.0,0.0,8867.28
2866,178,2025-07-22,2025-07-22,PAID,FACT-2025-002866,2025,,87.56,23,2025-07-23,2025-07-28,2025-10-10,Prestation Le plaisir de rouler plus rapidement,PUBLIC,2025-07-22,2013.93,2416.72,402.79,100.7,302.09,2013.93
2867,748,2025-07-22,2025-07-22,PAID,FACT-2025-002867,2025,PO-4973,53.4,86,2025-07-24,2025-07-27,2025-09-06,Prestation Le droit de louer de manière sûre,PRIVATE,2025-07-22,4592.79,5052.07,459.28,0.0,0.0,5052.07
2868,284,2025-07-22,2025-07-22,PAID,FACT-2025-002868,2025,PO-4801,45.86,80,2025-07-24,2025-07-29,2025-10-15,Prestation L'avantage de concrétiser vos projets naturellement,PUBLIC,2025-07-22,3669.18,4403.02,733.84,183.46,550.38,3669.18
2869,365,2025-07-22,2025-07-22,PAID,FACT-2025-002869,2025,,191.79,52,2025-07-23,2025-07-24,2025-09-17,Prestation L'art de changer plus facilement,PRIVATE,2025-07-22,9973.06,10970.37,997.31,0.0,0.0,10970.37
2870,577,2025-07-22,,UNPAID,FACT-2025-002870,2025,,188.66,21,2025-07-22,2025-07-25,2025-10-07,Prestation Le pouvoir de changer de manière sûre,PRIVATE,2025-07-22,3961.86,4358.05,396.19,0.0,0.0,4358.05
2871,655,2025-07-22,2025-07-22,PAID,FACT-2025-002871,2025,PO-7624,18.72,61,2025-07-24,2025-07-25,2025-09-28,Prestation La liberté d'innover à l'état pur,PRIVATE,2025-07-22,1141.74,1255.91,114.17,0.0,0.0,1255.91
2872,596,2025-07-22,2025-07-22,PAID,FACT-2025-002872,2025,,127.75,35,2025-07-24,2025-07-27,2025-08-26,Prestation Le pouvoir de concrétiser vos projets de manière sûre,PUBLIC,2025-07-22,4471.16,5365.39,894.23,223.56,670.67,4471.16
2873,404,2025-07-22,2025-07-22,PAID,FACT-2025-002873,2025,PO-7680,62.84,90,2025-07-23,2025-07-26,2025-09-04,Prestation Le pouvoir de rouler en toute tranquilité,PRIVATE,2025-07-22,5655.81,6786.97,1131.16,0.0,0.0,6786.97
2874,131,2025-07-22,,UNPAID,FACT-2025-002874,2025,PO-7361,375.23,20,2025-07-24,2025-07-29,2025-10-15,Prestation Le confort d'évoluer de manière sûre,PUBLIC,2025-07-22,7504.58,9005.5,1500.92,375.23,1125.69,7504.58
2875,506,2025-07-22,2025-07-22,PAID,FACT-2025-002875,2025,PO-7854,228.61,21,2025-07-24,2025-07-26,2025-09-13,Prestation L'assurance de concrétiser vos projets en toute tranquilité,PRIVATE,2025-07-22,4800.73,5760.88,960.15,0.0,0.0,5760.88
2876,202,2025-07-22,2025-07-22,PAID,FACT-2025-002876,2025,PO-6382,25.93,85,2025-07-24,2025-07-29,2025-09-03,Prestation La possibilité d'évoluer de manière efficace,PRIVATE,2025-07-22,2203.77,2424.15,220.38,0.0,0.0,2424.15
2877,513,2025-07-22,2025-07-22,PAID,FACT-2025-002877,2025,,27.59,13,2025-07-24,2025-07-28,2025-09-06,Prestation Le confort d'avancer plus rapidement,PRIVATE,2025-07-22,358.73,394.6,35.87,0.0,0.0,394.6
2878,151,2025-07-22,2025-07-22,PAID,FACT-2025-002878,2025,,31.28,78,2025-07-23,2025-07-28,2025-10-05,Prestation L'avantage de changer sans soucis,PUBLIC,2025-07-22,2440.01,2928.01,488.0,122.0,366.0,2440.01
2879,778,2025-07-22,2025-07-22,PAID,FACT-2025-002879,2025,PO-7449,99.06,87,2025-07-24,2025-07-25,2025-09-28,Prestation L'assurance de concrétiser vos projets autrement,PRIVATE,2025-07-22,8618.4,10342.08,1723.68,0.0,0.0,10342.08
